"idx","topic_title","topic_content","topic_reply_main","topic_reply_re"
138,"Anchor 컴포넌트 disable 시, 모바일브라우저에서 disable 안되는 현상 2","<< 개요 >>

( 기능 문의의 경우 해당 기능의 사용 용도와 목적을 구체적으로 기술해 주시기 바랍니다. )

PC 브라우저에서는 Anchor  컴포넌트의  h1_a_gb1.setDisabled( true ); 설정으로 마우스 클릭되지 않습니다.

Anchor 컴포넌트 disable 시, 모바일브라우저에서 disable 안되는 현상이 모바일 브라우저에서만 발생됩니다.

.setDisabled( true );  때문에 터치했을때 클릭이벤트가 발생하는 것이 아니라, PC에서 mouse over 된 상태처럼 모바일에서

보이고 있습니다.


<< 재현 방법 >>

( 재현이 쉽도록 순서를 명시하여 주시면 좋습니다. 관련 소스는 가급적 첨부파일로 올려 주시기 바랍니다.)




","해당화면에 하기와 같이 css 추가 하여 확인 부탁드립니다.

<style type=""text/css""><![CDATA[
     .w2anchor_disabeld{
      pointer-events: none;
     }
      ]]></style>

넵. css 추가하고 정상 작동합니다. 감사합니다.

",""
139,anchor 컴포넌트의 다국어 적용 관련(localeRef)3,"<< 개요 >>

클라이언트측에서 다국어 변환 방법 사용.
Anchor 컴포넌트를 버튼 기능으로 사용하고 있습니다. 이번에 다국어 적용 가능 테스트를 하고 있는데요.

그런데 Anchor 컴포넌트의 localeRef 속성을 줘도 해당 다국어로 변환되지 않습니다.
Anchor의 localRef 속성으로 다국어 변환이 되지 않는 건가요?

지원하지 않는다면 버튼기능을 하는 Anchor는 Trigger 컴포넌트로  변경해야 하는지요?


","useLocale=""true"" 속성을 주셨는지 확인 부탁드립니다.
config.xml 에 하기와 같이 추가하시면 일괄 적용되니 참고하여 주세요.
    <anchor>
            <useLocale value=""true""/>
    </anchor>

  useLocale
[default:false, true] Client 다국어를 이용하여 항목의 label에 표현되는 값을 다국어 key를 이용하여 표현 할 지에 대한 설정이다.( 세부 내용은 Client 다국어 가이드 참고 )

 

","말씀하신데로 config.xml에 설정하니 잘 나오는데 문제는 localeRef가 설정되지 않은 anchor들이 global_undefined라고 화면에서 출력이 되어버리네요...

모든 anchor에 대하여서 적용하시는 경우가 아니라면,
config.xml에 추가한 설정은 제거하시고, localeRef 가 설정된 anchor에 대하여서만 컴퍼넌트별로 useLocale 속성을 주기길 권장드립니다.

"
140,anchor 문의1,"<< 개요 >>
anchor 사용문의

<< 재현 방법 >>
( 재현이 쉽도록 순서를 명시하여 주시면 좋습니다. 관련 소스는 가급적 첨부파일로 올려 주시기 바랍니다.)

 

첨부파일의 이미지처럼 content영역에 있는 anchor들 이전, 다음버튼을 

tabSearch 영역에서 사용하려고 하면 다음과 같은 '지원하지 않는 컨트롤입니다'라는 메세지가 뜹니다.

이 문제를 해결할수 없나요?

","해당 현상 재현이 어렵습니다. 
지원담당자를 통하여 기술지원을 받기를 권하며, 사용되고 있는 웹스퀘어 엔진 버전과 관련 소스를 주시면 검토하는데 도움이 됩니다.

",""
141,autoComplete 허용문자 관련5,"<< 개요 >>

( 기능 문의의 경우 해당 기능의 사용 용도와 목적을 구체적으로 기술해 주시기 바랍니다. )
autoComplete 컴포넌트에 입력문자를 대문자만 받게하는 옵션이 있나요?


<< 재현 방법 >>

( 재현이 쉽도록 순서를 명시하여 주시면 좋습니다. 관련 소스는 가급적 첨부파일로 올려 주시기 바랍니다.)



","안녕하세요.

autoComplete 컴포넌트에 allowChar 속성을 추가하시면 됩니다.
속성 추가는 Source탭에 아래의 예시와 같이 직접 추가하여 설정하시면 됩니다.

// 예시
<w2:autoComplete editType=""select"" id="""" allowChar=""A-Z"" useKeywordHighlight=""true"" style=""width: 148px;height: 21px;"" submenuSize=""auto"" search=""start"" useLocale=""false"" ref=""data:dataList1"" allOption="""" chooseOption="""" escape=""true"">

추가로 소문자 입력만 제한하시려면 ignoreChar=""a-z"" 로 설정하시면 됩니다.

감사합니다.

","추가 질문으로 autoComplete 컴포넌트에 소문자 입력시 대문자로 변환하고 싶습니다.
oneditkeyup 이벤트에서 toUpperCase()하여 값을 넣어주는데 작동을 하지 않습니다.

    scwin.sbx_fromLoc_oneditkeyup = function(info,e) {
        var value = info.newValue.toUpperCase();
        sbx_fromLoc.setValue(value);
    };
이거 관련하여 해결방안이 있을까요
 

setValue(value)는 인자로 받은 value에 해당하는 값을 갖는 항목을 선택하는 메서드이기 때문에
의도하신대로 작동되지 않은 것 같습니다.

추가로 말씀해주신 소문자 입력시 대문자로 변환하는 기능은 지원하지 않고 있습니다.
따라서 위에서 가이드 드린 allowChar 혹은 ignoreChar 속성 사용을 권장드립니다. 

감사합니다.

해당 옵션 찾았습니다.
지원해주셔서 감사합니다.

"
142,그리드 autocomplete 컬럼  엑셀업로드시 데이터 등록안되는 현상1,"<< 개요 >>

( 기능 문의의 경우 해당 기능의 사용 용도와 목적을 구체적으로 기술해 주시기 바랍니다. )

엑셀 업로드시 그리드컬럼중에 autocomplete  적용한 컬럼은 데이터가 입력이 안되는 현상이 있습니다

select로 하면 정상으로 입력되고있습니다 

해결방안 문의 드립니다 

<< 재현 방법 >>

( 재현이 쉽도록 순서를 명시하여 주시면 좋습니다. 관련 소스는 가급적 첨부파일로 올려 주시기 바랍니다.)



","안녕하십니까!

혹시 사용하시고 계신 웹스퀘어 버전이 어떻게 되나요?
아래 웹스퀘어 버전에서는 정상 동작을 하였습니다.

버전 : 5.0_4.4782B.20221223.154540_1.8
테스트 샘플 파일 첨부 합니다.

첨부한 파일로 테스트 해보시고 같은 증상이면
웹스퀘어 버전 및 샘플 파알을 올려주시면 감사하겠습니다.",""
143,그리드뷰 autocomplete list label 넓이3,"<< 개요 >>

( 기능 문의의 경우 해당 기능의 사용 용도와 목적을 구체적으로 기술해 주시기 바랍니다. )

안녕하세요
그리드뷰에서 셀렉트 박스의 하위 리스트는 label 길이에 맞게 자동조절되지만
autocomplate 의 하위 리스트는 label길이에 맞게 조절되지 않고 그리드 해당 컬럼 넓이 고정으로 나타납니다..
셀렉트박스처럼 라벨 길이에 맞게 보이게하는 방법 있을까요?


Version : 5.0_4.4641B.20220513.162312_1.8

<< 재현 방법 >>

( 재현이 쉽도록 순서를 명시하여 주시면 좋습니다. 관련 소스는 가급적 첨부파일로 올려 주시기 바랍니다.)



","안녕하세요.

autoComplete의 submenuSize 속성을 ""auto""로 설정하시면 될 것 같습니다.

// 사용 예
submenuSize=""auto""

// 옵션 설명
""fixed"" (기본 값) : 기본 width 사용
""auto"" : label에 따라 자동 조정.

감사합니다.

안녕하십니까!

그리드 컬럼 autoComplete 인 경우 하위 리스트 label 길이에 맞게 자동조절 하는 속성은
submenuSize=""auto"" 로 설정하시면 됩니다.

Source 탭에서 직접 입력을 하셔야 합니다.
-----------------------------------------
<w2:column customFormatter=""scwin.customFormatter"" removeBorderStyle=""false"" width=""70"" style=""""
    inputType=""autoComplete"" id=""col3"" value="""" blockSelect=""false"" displayMode=""label"" dataType=""float"" excelCellType=""bigDecimal""
    allOption="""" chooseOption="""" ref="""" submenuSize=""auto"">
  <w2:choices>
      <w2:itemset nodeset=""data:dataList2"">
        <w2:label ref=""name""></w2:label>
        <w2:value ref=""code""></w2:value>
      </w2:itemset>
   </w2:choices>
 </w2:column>
-----------------------------------------
감사합니다.

","확인했습니다.. 감사합니다~ 

"
144,autocomplete label 빈여백 처리 문의2,"<< 개요 >>

( 기능 문의의 경우 해당 기능의 사용 용도와 목적을 구체적으로 기술해 주시기 바랍니다. )
웹스퀘어 버전 :  20220801 

autocomplete 에 label 에 빈 여백이 있을 경우 ( 예시 : ""          가나다"" ) 

실제 보여지는 label 데이터는 빈 여백이 포함되어 표시 되지 않습니다.

edit 상태로 됐을때만 빈 여백이 확인 되는데,

선택된 label 이나, 목록으로 보여지는 label 에서는 빈 여백이 표시되지 않습니다.

확인 부탁 드립니다. 



<< 재현 방법 >>

( 재현이 쉽도록 순서를 명시하여 주시면 좋습니다. 관련 소스는 가급적 첨부파일로 올려 주시기 바랍니다.)



","안녕하십니까!

autoComplete의 label 표시에 공백까지 표시하는 방법은
displayFormatter 를 사용하여 공백을 &nbsp; 로 변환하여 리턴해주시면 될거 같습니다.
---------------------------------------------------
scwin.displayformatter = function(val){
         var str;
         str = val.replace(/\s/g, ""&nbsp;"");
         return str;
    }
---------------------------------------------------

감사합니다.

",""
145,autocomplete submenusize 속성 적용 3,"<< 개요 >>

( 기능 문의의 경우 해당 기능의 사용 용도와 목적을 구체적으로 기술해 주시기 바랍니다. )
selectBox에는 submenusize 속성이 적용되는데,
autocomplete 에는 해당 속성을 줘도 목록이 짤려서 보입니다.
해결가능한지 확인 후 회신부탁드립니다.


<< 재현 방법 >>

( 재현이 쉽도록 순서를 명시하여 주시면 좋습니다. 관련 소스는 가급적 첨부파일로 올려 주시기 바랍니다.)



","안녕하세요.

submenusize=""auto"" 적용 시, item 항목이 텍스트에 맞게 출력되는 부분 확인하였습니다.
테스트 파일 첨부드립니다.

감사합니다.

","첨부파일 올려드립니다. 확인부탁드려요.

"
146,generator 로 autocomplete 생성 1,"<< 개요 >>

( 기능 문의의 경우 해당 기능의 사용 용도와 목적을 구체적으로 기술해 주시기 바랍니다. )
generator 를 사용하여 autocomplete 생성을 해야하는 케이스가 있습니다.

autocomplete 는 정적인 데이터가 아닌, 실시간으로 검색어를 서버로 전송하여 해당되는 데이터를 받아오는 형태로 구현해야하는데,

submissionFunc 으로 데이터 조회를 하는건 가능하나, 해당 autocomplete 객체가 어떤것인지 확인 할수가 없습니다.

처리 가능한 방법이나, 샘플 있으면 참고하도록 하겠습니다. 




<< 재현 방법 >>

( 재현이 쉽도록 순서를 명시하여 주시면 좋습니다. 관련 소스는 가급적 첨부파일로 올려 주시기 바랍니다.)



","안녕하세요 
10월 18일 메일로 샘플 전달드렸으며 댓글에도 샘플 첨부드리니 확인해보시기 바랍니다. 
감사합니다. 

",""
147,AutoComplete 는  focus() 이슈3,"진행(투입) 프로젝트 :  남성해운 프로젝트 

AutoComplete 는  focus() 가
inputbox 처럼 커서가 깜빡거리지는 않는군요.

AutoComplete 를 마우스로 클릭해야 
커서가 깜빡거립니다. 

방법이 없을까요?
 ","안녕하세요

autocomplete 컴포넌트의 editModeEvent 속성을 onfocus로 수정후 테스트 부탁드립니다.

감사합니다.

","5.0_4.4179B.20200924.153753_1.5 버전에서 정상적으로 동작하는것을 확인했습니다.
config.xml 안의 autocomplete 속성를 공통적으로 설정해준 부분은 없는지 확인부탁드립니다.

감사합니다.

"
148,autocomplete 초기화1,"<< 개요 >>

( 기능 문의의 경우 해당 기능의 사용 용도와 목적을 구체적으로 기술해 주시기 바랍니다. )

1. 최초에 autocomplete에 bind할 모든 데이터를 select 한다.
2. selectBox 컴포넌트 클릭시
removeAll을 통해 autocomplete 초기화 후 
selectBox 조건에 따라 autocomplete 을 셋팅해준다.

위 순서로 구현했는데, selectBox 조건에 따라 autocomplete 셋팅이 제대로 되지 않습니다.
autocomplete을 클릭시 selectBox 조건에 맞는 항목들이 보이지 않고 이전에 선택했던 값들이 보이는데,
실제 값을 클릭하면 조건에 맞는 항목이 선택되어 값이 뿌려집니다.


<< 재현 방법 >>

( 재현이 쉽도록 순서를 명시하여 주시면 좋습니다. 관련 소스는 가급적 첨부파일로 올려 주시기 바랍니다.)
    /*
     * [이벤트] 사업자상호 선택시
     */
    scwin.atc_bizId_onviewchange = function(info) {
        atc_reginClssCd.removeAll();
        sbx_bcncBizTypeCd.setValue("""");
        atc_ruseBcnc.removeAll();
        
        let rtrvBizList = dlt_bcncBizInq_out.getMatchedJSON(""bizId"", dma_ruseBcncReg_in.get(""rtrvBizId""));
        
        for(let i=0; i < rtrvBizList.length; i++) {
            atc_reginClssCd.addItem(rtrvBizList[i].mngReginClssNm, rtrvBizList[i].mngReginClssCd);
        };
    };


","안녕하세요.
작성해주신 소스를 최대한 참고하여 앞의 selectBox에 따른 autoComplete의 항목을 다르게 준 샘플 첨부드립니다.
addItem으로 데이터 값을 주었고, 해당 파일도 동일하게 이전 값을 불러오는지 확인 부탁드립니다.
버전을 남겨주지 않으셔서 SP4 최신 버전에서 테스트하였습니다.
 

",""
