No,video name,video link,video description,video description(ENG),examplefilename,examplefile download link,classification,Key,O X,sample,dubbing,caption
81,CheckComboBox - BindItemSet & allOption & chooseOption & chooseOptionLabel,https://youtu.be/9n8kOIqvTiU,"DataList와 바인딩하여 선택 항목을  설정하고, 속성을 통해 선택 안내 메시지 표시.","Bind with a DataList to set the selection items, and display a selection guide message. ",/CheckComboBox/BindItemSet_allOption_chooseOption_chooseOptionLabel_CheckComboBox/,https://inswave.com/confluence/download/attachments/17110112/BindItemSet_allOption_chooseOption_chooseOptionLabel_CheckComboBox.zip?version=1&modificationDate=1652059575426&api=v2,CheckComboBox,BindItemSet_allOption_chooseOption_chooseOptionLabel_CheckComboBox,Sample O Dubbing X,O,,
82,CheckComboBox - displayMode & delimiter,https://youtu.be/DjJnr3bYIzE,"label, value, delimiter를 이용하여 선택 항목을 표시하는 방법을 설정. 
","Decide how to display the selection items using label, value, and delimiter. ",/CheckComboBox/displayMode_delimiter_CheckComboBox.xml,https://inswave.com/confluence/download/attachments/17110112/displayMode_delimiter_CheckComboBox.xml?version=1&modificationDate=1652062258078&api=v2,CheckComboBox,displayMode_delimiter_CheckComboBox,Sample O Dubbing X,O,,
83,SelectBox - displayMode & delimiter,https://youtu.be/xsOBCRiej-s,"label, value, delimiter를 이용하여 선택 항목을 표시하는 방법을 설정. 
","Decide how to display the selection items using label, value, and delimiter. ",/SelectBox/displayMode_delimiter_SelectBox.xml,https://inswave.com/confluence/download/attachments/17110092/displayMode_delimiter_SelectBox.xml?version=1&modificationDate=1652062761865&api=v2,SelectBox,displayMode_delimiter_SelectBox,Sample O Dubbing X,O,,
84,AutoComplete - displayMode & delimiter,https://youtu.be/c2MR5HNMmAk,"label, value, delimiter를 이용하여 선택 항목을 표시하는 방법을 설정. 
","Decide how to display the selection items using label, value, and delimiter. ",/AutoComplete/displayMode_delimiter_AutoComplete.xml,https://inswave.com/confluence/download/attachments/17110094/displayMode_delimiter_AutoComplete.xml?version=1&modificationDate=1652063325000&api=v2,AutoComplete,displayMode_delimiter_AutoComplete,Sample O Dubbing X,O,,
85,MultiSelect - BindItemSet,https://youtu.be/Oeg9PMO6cvY,DataList와 바인딩하여 선택 항목을 설정.,Bind with a DataList to set the selection items.,/MultiSelect/BindItemSet_MultiSelect/,https://inswave.com/confluence/download/attachments/17110140/BindItemSet_MultiSelect.zip?version=1&modificationDate=1652073326326&api=v2,MultiSelect,BindItemSet_MultiSelect,Sample O Dubbing X,O,,
86,Studio - Dragging and dropping components,https://youtu.be/czIfLmilpi0,드래그-앤-드롭으로 컴포넌트를 이동하거나 리사이징. ,Move and resize components by dragging-n-dropping components. ,/_Studio/Common/drag_n_drop_Studio.pdf,,Studio,drag_n_drop_Studio,Sample X Dubbing X,,,
87,Studio - Gridlines & Ruler & Guides,https://youtu.be/h2LyRCt9sFQ,"눈금선, 눈금자, 안내선","Gridlines, Ruler, and Guides.",/_Studio/Common/gridlines_ruler_guides_Studio.pdf,,Studio,gridlines_ruler_guides_Studio,Sample X Dubbing X,,,
88,Studio - WebSquare Search,https://youtu.be/DC5iecgecbY,"키워드를 사용하여 웹스퀘어 페이지 파일 검색.
","Search WebSquare page files using keywords.
",/_Studio/Common/search_Studio.pdf,,Studio,search_Studio,Sample X Dubbing X,,,
89,InputBox - setValue() & getValue(),https://youtu.be/MZVtBiSnrsg,동적으로 value를 설정하거나 현재 설정된 value를 반환. ,Dynamically sets a value or returns the currently set value. ,/InputBox/setValue_getValue_InputBox.xml,https://inswave.com/confluence/download/attachments/17110098/setValue_getValue_InputBox.xml?version=1&modificationDate=1652668590710&api=v2,InputBox,setValue_getValue_InputBox,Sample O Dubbing X,O,,
90,$p - executeSubmission() & DataList,https://youtu.be/px568UfPoCs,"Submission 생성, 실행, 확인하기.","Create and execute a submission, and view the logs.",/$p/Submission/executeSubmission_$p_DataList/,https://inswave.com/confluence/download/attachments/19076689/executeSubmission_%24p_DataList.zip?version=1&modificationDate=1652683901974&api=v2,$p,executeSubmission_$p_DataList,Sample O Dubbing X,O,,
91,DataList - setJSON(),https://youtu.be/zuvoxK3H8OI,DataList에 JSON 데이터를 설정. ,Dynamically set JSON data in the DataList.,/_DataCollection/setJSON_DataList/,https://inswave.com/confluence/download/attachments/17110086/setJSON_DataList.zip?version=1&modificationDate=1652761846343&api=v2,DataCollection,setJSON_DataList,Sample O Dubbing X,O,,
92,"gridView.column - inputType=""checkbox"" & inputType=""select""",https://youtu.be/O10T7sHSOK4,"inputType=""checkbox"" 및 inputType=""select"" 설정 예시.","Set inputType=""checkbox"" and inputType=""select"" columns.",/GridView/inpuType/inputType_checkbox_select_gridView_column.xml,https://inswave.com/confluence/download/attachments/20121068/inputType_checkbox_select_gridView_column.xml?version=1&modificationDate=1652923487084&api=v2,GridView,inputType_checkbox_select_gridView_column,Sample O Dubbing X,O,,
93,DataList - insertRow() & removeRows(),https://youtu.be/ksZSCRIbnO0,"지정한 인덱스에 해당하는 행을 추가하거나, 지정한 인텍스의 행(들)을 삭제. ","Add a row to the specified index, or remove row(s) of the specified indices.",/_DataCollection/insertRow_removeRows_DataList.xml,https://inswave.com/confluence/download/attachments/17110086/insertRow_removeRows_DataList.xml?version=1&modificationDate=1652922687322&api=v2,DataCollection,insertRow_removeRows_DataList,Sample O Dubbing X,O,,
94,GridView - rowNumVisible& rowStatusVisible,https://youtu.be/Tm8IbxPJwmo,"행 번호 및 행 상태(추가, 수정, 삭제)를 아이콘으로 표시.  ","Display row numbers and the row status (Insert, Modified, Deleted). ",/GridView/_General/rowNumVisible_rowStatusVisible_Gridview.xml,https://inswave.com/confluence/download/attachments/20121060/rowNumVisible_rowStatusVisible_Gridview.xml?version=1&modificationDate=1652923723127&api=v2,GridView,rowNumVisible_rowStatusVisible_Gridview,Sample O Dubbing X,O,,
95,GridView - getCheckedXXX(),https://youtu.be/zsfXnqs-j6Q,"선택된 행들의 인덱스, 혹은 정보를 XML, 스트링, JSON 형식으로 반환. 
","Returns indices of or the data of the selected rows in XML, string or JSON format. 
",/GridView/_General/getCheckedXXX_Gridview.xml,https://inswave.com/confluence/download/attachments/20121060/getCheckedXXX_Gridview.xml?version=1&modificationDate=1652923859079&api=v2,GridView,getCheckedXXX_Gridview,Sample O Dubbing X,O,,
96,Calendar - highlightSelectedWeek,https://youtu.be/E28_8D1aDmQ,선택한 날짜가 속한 주를 다른 색으로 표시.,Highlights the entire week of the selected date. ,/Calendar/highlightSelectedWeek_Calendar.xml,https://inswave.com/confluence/download/attachments/17110128/highlightSelectedWeek_Calendar.xml?version=1&modificationDate=1652857164852&api=v2,Calendar,highlightSelectedWeek_Calendar,Sample O Dubbing X,O,,
97,ScheduleCalendar - nextDayThreshold,https://youtu.be/uJbMFXEdM1U,스케줄의 마지막 날짜를 표시하는 기준을 설정.,Set the reference time to render the last day of the schedule.,/ScheduleCalendar/nextDayThreshold_ScheduleCalendar.xml,https://inswave.com/confluence/download/attachments/17110120/nextDayThreshold_ScheduleCalendar.xml?version=1&modificationDate=1652857315829&api=v2,ScheduleCalendar,nextDayThreshold_ScheduleCalendar,Sample O Dubbing X,O,,
98,WidgetContainer - exportWidgets() & removeWidgetsAll(),https://youtu.be/ECZlRXxpNC0,"현재 생성된 모든 위젯을 반환하거나 삭제.  
",Return or remove all currently created widgets.,/WidgetContainer/exportWidgets_removeWidgetsAll_WidgetContainer.xml,https://inswave.com/confluence/download/attachments/17110108/exportWidgets_removeWidgetsAll_WidgetContainer.xml?version=1&modificationDate=1653268548000&api=v2,WidgetContainer,exportWidgets_removeWidgetsAll_WidgetContainer,Sample O Dubbing X,O,,
99,DataList - getFilteredColData() & getColData(),https://youtu.be/-VtNzKup8WA,해당하는 컬럼의 필터링된 데이터를 반환. ,Gets the filtered data of the specified column. ,/_DataCollection/getFilteredColData_getColData_DataList.xml,https://inswave.com/confluence/download/attachments/17110086/getFilteredColData_getColData_DataList.xml?version=1&modificationDate=1652939679303&api=v2,DataCollection,getFilteredColData_getColData_DataList,Sample O Dubbing X,O,,
100,GridView - sortable & showSortableImage,https://youtu.be/tZj2gnbHRS0,GridView 전체 혹은 특정 컬럼에 정렬 기능 추가. ,Enable sorting to the entire GridView or certain columns only. ,/GridView/Sorting/sortable_showSortableImage_GridView.xml,https://inswave.com/confluence/download/attachments/20121070/sortable_showSortableImage_GridView.xml?version=1&modificationDate=1652940371650&api=v2,GridView,sortable_showSortableImage_GridView,Sample O Dubbing X,O,,
101,GridView - useCtrlOnMultisort,https://youtu.be/7AqfLk-g32c,Ctrl 키와 해당 컬럼을 더블 클릭하여 추가 정렬을 수행. ,Conduct additional sorting by pressing Ctrl key and double-clicking the column(s). ,/GridView/Sorting/useCtrlOnMultisort_GridView.xml,https://inswave.com/confluence/download/attachments/20121070/useCtrlOnMultisort_GridView.xml?version=1&modificationDate=1652940966077&api=v2,GridView,useCtrlOnMultisort_GridView,Sample O Dubbing X,O,,
102,DataList - setData() & setJSON() & setXML(),https://youtu.be/caCW-DB97EI,"DataList에 1차원 배열, JSON, XML 데이터를 설정. ","Set array, JSON, or XML data in the DataList. ",/_DataCollection/setData_setJSON_setXML_DataList.xml,https://inswave.com/confluence/download/attachments/17110086/setData_setJSON_setXML_DataList.xml?version=1&modificationDate=1652766879637&api=v2,DataCollection,setData_setJSON_setXML_DataList,Sample O Dubbing X,O,,
103,WidgetContainer - addWidgets(),https://youtu.be/6Oj9R8gLqL8,"동적으로 위젯을 추가.
",Dynamically add widgets. ,/WidgetContainer/addWidgets_WidgetContainer/,https://inswave.com/confluence/download/attachments/17110108/addWidgets_WidgetContainer.zip?version=2&modificationDate=1653269080323&api=v2,WidgetContainer,addWidgets_WidgetContainer,Sample O Dubbing X,O,,
104,WindowContainer - Move and resize widgets ,https://youtu.be/Jb1I-52zSl0,WidgetContainer 내부의 위젯을 이동하고 리사이징.,Freely move and resize widgets within the WidgetContainer. ,/WidgetContainer/move_resize_widgets_WidgetContainer.xml,https://inswave.com/confluence/download/attachments/17110108/move_resize_widgets_WidgetContainer.xml?version=1&modificationDate=1653269520000&api=v2,WidgetContainer,move_resize_widgets_WidgetContainer,Sample O Dubbing X,O,,
105,InputBox - validate() & displaymessage & invalidmessage& invalidMessageFunc,https://youtu.be/tMrwS__eKc8,사용자가 InputBox에 입력한 데이터를 검증. ,Validate user’s input in the InputBox.,/InputBox/validate_displaymessage_invalidMessage_invalidMessageFunc_InputBox.xml,https://inswave.com/confluence/download/attachments/17110098/validate_displaymessage_invalidMessage_invalidMessageFunc_InputBox.xml?version=1&modificationDate=1653281528337&api=v2,InputBox,validate_displaymessage_invalidMessage_invalidMessageFunc_InputBox,Sample O Dubbing X,O,,
106,Radio - validate() & displaymessage & invalidmessage& invalidMessageFunc,https://youtu.be/kKe7RFP_wFk,사용자가 Radio에서 선택한 데이터를 검증. ,Validate user’s selection from the Radio.  ,/Radio/validate_displaymessage_invalidMessage_invalidMessageFunc_Radio.xml,https://inswave.com/confluence/download/attachments/17110096/validate_displaymessage_invalidMessage_invalidMessageFunc_Radio.xml?version=1&modificationDate=1653271968315&api=v2,Radio,validate_displaymessage_invalidMessage_invalidMessageFunc_Radio,Sample O Dubbing X,O,,
107,InputCalendar - defaultDate & getDefaultDate() & setDefaultDate(),https://youtu.be/nEaLwbk6w6Y,달력 아이콘 클릭 시 표시되는 날짜를 설정하거나 확인. ,Set or get the date to be displayed upon user’s clicking the calendar icon. ,/InputCalendar/defaultDate_getDefaultDate_setDefaultDate_InputCalendar.xml,https://inswave.com/confluence/download/attachments/17110100/defaultDate_getDefaultDate_setDefaultDate_InputCalendar.xml?version=1&modificationDate=1653272062439&api=v2,InputCalendar,defaultDate_getDefaultDate_setDefaultDate_InputCalendar,Sample O Dubbing X,O,,
108,Secret - validate() & displaymessage & invalidmessage & invalidMessageFunc,https://youtu.be/SI6hI56MgBc,사용자가 Secret에 입력한 데이터를 검증. ,Validate user’s input in the Secret.  ,/Secret/validate_displaymessage_invalidMessage_invalidMessageFunc_Secret.xml,https://inswave.com/confluence/download/attachments/18450196/validate_displaymessage_invalidMessage_invalidMessageFunc_Secret.xml?version=1&modificationDate=1653458402383&api=v2,Secret,validate_displaymessage_invalidMessage_invalidMessageFunc_Secret,Sample O Dubbing X,O,,
109,WindowContainer - createWindow(),https://youtu.be/h16_o7szqik,WindowContainer 내에 윈도우를 생성. ,Create windows in the WindowContainer. ,/WindowContainer/createWindow_WindowContainer/,https://inswave.com/confluence/download/attachments/17110084/createWindow_WindowContainer.zip?version=1&modificationDate=1653458789223&api=v2,WindowContainer,createWindow_WindowContainer,Sample O Dubbing X,O,,
110,WindowContainer - stopMinimizeOnNameLayer,https://youtu.be/edaFIQq9muU,네임 레이어 클릭 시 화면을 최소화하지 않고 화면 크기를 유지.,Keep the window size upon clicking of the name layer instead of minimizing it. ,/WindowContainer/stopMinimizeOnNameLayer_WindowContainer/,https://inswave.com/confluence/download/attachments/17110084/stopMinimizeOnNameLayer_WindowContainer.zip?version=1&modificationDate=1653459154451&api=v2,WindowContainer,stopMinimizeOnNameLayer_WindowContainer,Sample O Dubbing X,O,,
111,SelectBox - validate() & displaymessage & invalidmessage & invalidMessageFunc,https://youtu.be/8_Ip6Fl5Od4,사용자가 SelectBox에 입력한 데이터를 검증. ,Validate user’s selection in the SelectBox.  ,/SelectBox/validate_displaymessage_invalidMessage_invalidMessageFunc_SelectBox.xml,https://inswave.com/confluence/download/attachments/17110092/validate_displaymessage_invalidMessage_invalidMessageFunc_SelectBox.xml?version=1&modificationDate=1653459688450&api=v2,SelectBox,validate_displaymessage_invalidMessage_invalidMessageFunc_SelectBox,Sample O Dubbing X,O,,
112,$p - executeSubmission() DataList & Radio & SelectBox,https://youtu.be/cVEh1t5uvQU,한 개의 Submission을 통해 두 개 이상의 DataList에 데이터를 로딩. ,Load data to multiple DataLists through a single submission. ,/$p/Submission/executeSubmission_$p_DataList_Radio_SelectBox/,https://inswave.com/confluence/download/attachments/19076689/executeSubmission_%24p_DataList_Radio_SelectBox.zip?version=1&modificationDate=1652748395294&api=v2,$p,executeSubmission_$p_DataList_Radio_SelectBox,Sample O Dubbing X,O,,
113,$p - executeSubmission() & DataMap,https://youtu.be/pyXekdDpfOI,여러 컴포넌트와 바인딩된 DataMap의 데이터를 로딩. ,Load data to DataMap bound with multiple components. ,/$p/Submission/executeSubmission_$p_DataMap/,https://inswave.com/confluence/download/attachments/19076689/executeSubmission_%24p_DataMap.zip?version=1&modificationDate=1652751038623&api=v2,$p,executeSubmission_$p_DataMap,Sample O Dubbing X,O,,
114,AutoComplete - validate() & mandatory,https://youtu.be/6m7u0qA3OyY,사용자가 AutoComplete에 입력한 데이터를 검증. ,"Validate user’s input 
in the AutoComplete.  ",/AutoComplete/validate_mandatory_AutoComplete.xml,https://inswave.com/confluence/download/attachments/17110094/validate_mandatory_AutoComplete.xml?version=1&modificationDate=1653461784408&api=v2,AutoComplete,validate_mandatory_AutoComplete,Sample O Dubbing X,O,,
115,GridView - columnMove,https://youtu.be/Ni5pxGNM0HU,GridView 상에서 헤더 드래깅을 통한 열 이동을 허용.,Allow column moving through header dragging on the GridView. ,/GridView/_General/columnMove_GridView.xml,https://inswave.com/confluence/download/attachments/20121060/columnMove_GridView.xml?version=1&modificationDate=1653462669021&api=v2,GridView,columnMove_GridView,Sample O Dubbing X,O,,
116,CheckBox - tooltipDisplay & tooltipShowAlways & tooltipFormatter,https://youtu.be/Qd1BPCSrqpY,CheckBox의 각 선택 항목에 label 값 혹은 사용자 지정값을 툴팁으로 표시. ,Display tooltip on each of the selection items of the CheckBox.  ,/CheckBox/tooltipDisplay_tooltipShowAlways_tooltipFormatter_CheckBox.xml,https://inswave.com/confluence/download/attachments/17110110/tooltipDisplay_tooltipShowAlways_tooltipFormatter_CheckBox.xml?version=1&modificationDate=1653463350881&api=v2,CheckBox,tooltipDisplay_tooltipShowAlways_tooltipFormatter_CheckBox,Sample O Dubbing X,O,,
117,Radio - tooltipDisplay & tooltipShowAlways & tooltipItemLabel & tooltipFormatter,https://youtu.be/49Wf6mnvJVM,Radio의 각 선택 항목에 label 값 혹은 사용자 지정값을 툴팁으로 표시. ,Display tooltip on each of the selection items of the Radio.  ,/Radio/tooltipDisplay_tooltipShowAlways_tooltipItemLabel_tooltipFormatter_Radio.xml,https://inswave.com/confluence/download/attachments/17110096/tooltipDisplay_tooltipShowAlways_tooltipItemLabel_tooltipFormatter_Radio.xml?version=1&modificationDate=1653463698540&api=v2,Radio,tooltipDisplay_tooltipShowAlways_tooltipItemLabel_tooltipFormatter_Radio,Sample O Dubbing X,O,,
